134658806, 59.74011, -226.8487, 995.256,87.6437, -367.754, 950.3076,114.0569, -482.0859, 923.6844,104.9555, -642.5317, 835.8132,132.1561, -611.5478, 838.9781,214.9384, -554.2726, 772.5622,307.35, -340.8984, 789.3742,170.323, -201.3051, 784.4366,207.9017, -146.0187, 738.2778,201.0932, -55.38396, 745.2729,198.8541, -114.1954, 822.7318,81.64771, -621.2708, 863.0128,-14.56162, -579.9902, 899.7415,-70.21909, -375.4372, 1006.921,-100.0193, -181.2611, 981.0342,-140.1934, -111.1798, 1014.582,-66.14826, -65.00982, 994.2263,-87.73892, -65.93219, 988.3912,128.5649, -204.8104, 968.8957,120.4031, 132.822, 971.148,125.3441, 442.052, 1063.535,115.1396, 592.5286, 1016.297,-2.322204, -246.7216, 1019.026,-115.2937, 67.97811, 1064.009,-146.2549, 368.2324, 1187.601,-190.9614, 506.1477, 1176.416,96.45307, -697.0152, 794.4799,75.91954, -587.9585, 716.6177,93.27386, -626.4911, 695.5505,151.8137, -710.3423, 726.8605,50.99153, -622.607, 707.4958,15.87541, -713.2568, 760.1014,
134658841, 59.28075, -230.3281, 1021.42,82.25123, -375.4575, 978.8896,102.2281, -492.1898, 948.4051,85.40616, -660.8431, 871.4347,114.059, -630.0994, 871.5756,201.3974, -577.8764, 803.253,305.1658, -365.2171, 815.4351,197.7452, -199.0981, 795.1208,224.9376, -156.6529, 860.5087,227.615, -103.0893, 936.0552,188.4398, -120.3039, 886.6285,63.22907, -636.5722, 898.1051,-29.70672, -593.0234, 944.8059,-75.10257, -373.4895, 1034.409,-110.6946, -176.7553, 1010.247,-150.4383, -114.8104, 1060.106,-87.32182, -66.39078, 1015.779,-86.40763, -66.52406, 1020.282,129.5205, -210.9137, 993.1063,119.722, 132.0879, 984.3836,126.4488, 448.7271, 1069.863,114.6386, 599.1823, 1014.865,-4.057549, -247.8349, 1046.951,-128.6619, 67.85646, 1095.75,-142.3296, 353.7371, 1263.004,-173.9826, 497.7105, 1273.501,73.8403, -718.7735, 833.8073,73.07015, -607.7456, 752.2313,93.39128, -647.5697, 734.7884,142.389, -734.4932, 777.8967,49.00257, -642.1734, 737.972,0.2305517, -732.8171, 782.973,
134658876, 52.02349, -212.7777, 1042.86,71.15364, -358.0979, 1004.066,88.26132, -475.0208, 977.0648,77.58911, -651.4248, 924.0384,105.3265, -620.5132, 920.8215,194.302, -577.9924, 849.8621,302.5319, -369.8259, 860.3189,195.5599, -206.2978, 834.4374,213.1343, -154.0932, 894.9598,228.7817, -96.84706, 965.0391,176.6065, -131.8068, 904.8786,54.25689, -624.5377, 946.2529,-39.48989, -580.0538, 987.7791,-81.25352, -354.7798, 1056.848,-111.3501, -158.7486, 1034.262,-152.6883, -113.4541, 1097.537,-93.18879, -68.70474, 1046.498,-73.86848, -61.43387, 1053.508,122.0734, -195.9376, 1014.321,119.963, 144.1088, 1003.31,124.1101, 461.2265, 1075.042,118.253, 606.5794, 1010.334,-11.14363, -227.9632, 1068.596,-126.1136, 82.4396, 1145.668,-132.1581, 347.1835, 1340.184,-154.2324, 490.0179, 1364.032,68.55321, -713.6799, 894.6751,71.47082, -622.0567, 793.4504,92.20412, -664.0801, 785.2673,138.7041, -739.6643, 846.3613,48.12815, -658.4531, 785.4639,-2.285123, -737.8146, 845.1223,
134658911, 48.65685, -220.3507, 1068.008,64.77814, -371.4134, 1032.926,77.06302, -491.8884, 1003.391,64.98995, -679.2949, 976.2927,93.84581, -648.5714, 968.6507,185.1642, -616.8947, 889.4926,269.0074, -390.7892, 876.3008,195.8449, -202.529, 859.1709,218.7915, -152.5651, 922.8829,239.3115, -103.7852, 1001.096,170.876, -126.4702, 923.4938,41.00536, -648.3735, 994.4761,-50.94534, -597.6006, 1041.135,-82.95608, -354.887, 1066.047,-110.1405, -151.6307, 1056.947,-141.8422, -111.4005, 1131.694,-92.04095, -50.65882, 1082.233,-69.96417, -53.74368, 1080.971,122.2646, -206.211, 1040.947,121.4506, 142.9646, 1018.857,121.0432, 470.668, 1085.303,130.1165, 610.2794, 1000.258,-17.71847, -233.1011, 1092.41,-124.2825, 87.47151, 1181.999,-126.5134, 337.8796, 1408.847,-142.4206, 485.2678, 1435.587,55.43234, -747.02, 955.8331,18.55918, -658.4998, 853.2343,57.77542, -686.6615, 845.3672,133.6345, -735.6575, 909.5533,14.95225, -702.4711, 843.3339,4.416419, -800.8815, 900.9195,
134658945, 46.56758, -218.1153, 1094.46,56.90059, -371.2289, 1059.561,65.40224, -493.762, 1032.295,51.07413, -683.3444, 1009.215,79.79002, -652.5975, 999.2362,174.7424, -631.1779, 919.0632,248.3693, -398.8907, 912.1547,202.1202, -201.2122, 886.7333,217.2682, -144.2923, 947.9398,227.2648, -88.30088, 1024.431,169.6387, -116.7157, 936.5823,28.07444, -651.7042, 1028.373,-53.37596, -605.6614, 1096.963,-83.53271, -359.2675, 1105.705,-111.1756, -154.2803, 1093.675,-142.1212, -113.246, 1169.33,-107.0885, -34.17884, 1133.282,-79.24802, -51.50181, 1112.794,121.7436, -207.0304, 1068.086,121.0335, 144.5691, 1034.991,119.4347, 476.9211, 1093.729,134.8944, 621.7843, 1015.712,-21.22192, -228.111, 1118.243,-117.2497, 94.5178, 1223.785,-111.2551, 332.8023, 1467.72,-119.4745, 479.5217, 1506.766,40.03095, -752.032, 990.4357,-15.63755, -679.9738, 881.7983,26.35624, -704.5351, 873.3589,113.1372, -737.3148, 935.8155,-14.65016, -725.3428, 876.9296,-8.656673, -817.8463, 945.9648,
134658980, 42.95389, -217.1753, 1123.605,50.9401, -374.553, 1089.339,59.1721, -501.3516, 1067.541,46.55117, -696.2028, 1047.91,75.91505, -664.6774, 1037.573,174.7341, -644.7534, 956.7355,242.3878, -404.5727, 945.3075,205.2057, -201.1169, 911.0103,217.3439, -138.5711, 970.3119,222.2762, -83.11662, 1050.563,170.0968, -113.4614, 960.9284,22.33384, -663.5627, 1066.35,-62.8648, -616.3809, 1134.511,-96.42407, -364.2712, 1144.104,-125.1258, -153.9383, 1141.078,-136.0283, -115.2073, 1225.719,-121.4713, -34.8125, 1175.304,-81.33658, -63.95718, 1157.732,121.1952, -207.9342, 1099.397,119.2156, 151.0965, 1054.222,116.8961, 494.4706, 1095.324,134.0579, 639.4481, 1009.52,-27.59972, -225.5084, 1145.434,-107.5678, 100.4716, 1279.628,-102.5589, 343.9786, 1530.246,-113.542, 496.3692, 1560.742,36.19612, -767.0853, 1030.01,-99.36833, -814.7868, 1051.08,-69.38612, -842.8264, 1021.507,21.15037, -822.1011, 954.3909,-65.47816, -841.8381, 1068.595,47.43829, -828.8959, 1101.886,
134659015, 33.60235, -205.4451, 1155.92,38.43169, -363.9641, 1127.149,44.70708, -491.6693, 1111.149,36.38531, -687.439, 1102.343,65.53859, -655.9813, 1091.322,168.0977, -640.7342, 1014.322,235.7933, -401.6071, 990.5153,205.06, -202.2092, 933.9072,216.6805, -142.8808, 996.4644,225.6262, -89.88686, 1077.961,165.4083, -112.8696, 983.823,10.89796, -654.3156, 1117.934,-82.65332, -611.5948, 1177.43,-113.1251, -359.585, 1193.998,-139.317, -149.1937, 1202.758,-151.4705, -101.4995, 1282.456,-139.2819, -19.73873, 1233.731,-101.5422, -52.29253, 1203.343,111.4909, -198.3756, 1130.043,117.1244, 159.1933, 1075.932,119.9495, 504.0805, 1098.831,136.9383, 639.5307, 998.7762,-36.63317, -211.82, 1179.254,-97.22115, 107.8813, 1336.27,-90.04841, 354.0084, 1584.013,-108.2547, 508.0598, 1597.64,28.01946, -759.3854, 1088.193,-102.9479, -806.8957, 1047.375,-64.81324, -840.0585, 1045.609,48.70377, -832.8641, 1032.2,-85.41698, -826.6456, 1085.943,-4.741878, -799.6523, 1168.251,
134659049, 31.89763, -207.3943, 1184.659,37.04875, -367.5188, 1162.264,43.63302, -496.2309, 1151.57,31.7978, -692.5914, 1144.196,62.09618, -661.6993, 1134.053,169.0003, -649.826, 1061.724,231.8501, -408.4869, 1037.454,206.5212, -211.4453, 968.4588,213.5776, -141.8529, 1020.712,219.0842, -84.65561, 1100.068,162.1859, -115.2378, 1002.685,6.258696, -658.7085, 1158.479,-91.25271, -619.4743, 1214.794,-122.5852, -367.1766, 1238.158,-148.9601, -156.5878, 1255.788,-165.4619, -115.3102, 1338.623,-159.9384, -22.26917, 1314.39,-118.1019, -56.43, 1262.621,110.088, -201.222, 1158.512,114.6353, 158.8956, 1113.131,116.6685, 505.4847, 1098.34,131.847, 637.1881, 992.142,-38.61005, -212.9601, 1208.237,-94.26477, 103.9185, 1375.485,-86.21496, 364.0702, 1610.322,-105.8661, 518.578, 1623.212,22.57299, -764.7615, 1130.326,-101.8783, -792.8442, 1059.955,-66.09121, -828.8155, 1058.924,48.60046, -830.1277, 1066.474,-92.9433, -820.1704, 1097.025,-26.92512, -814.3269, 1195.62,
134659076, 18.29183, -203.1774, 1232.113,20.18491, -362.159, 1205.768,26.75736, -490.6442, 1198.828,7.247185, -685.6669, 1191.87,37.74624, -655.9673, 1179.696,141.7694, -643.123, 1104.265,227.5573, -408.8164, 1096.76,199.0668, -220.2919, 1009.902,206.4285, -138.0496, 1037.26,211.1285, -57.20745, 1091.758,159.215, -122.7907, 1033.633,-15.84469, -651.0728, 1207.975,-118.4458, -618.8246, 1258.434,-151.6747, -370.4803, 1302.214,-179.1034, -163.6234, 1340.603,-191.7672, -139.42, 1430.19,-190.1895, -43.545, 1426.918,-157.4704, -59.64202, 1360.521,95.83323, -197.7393, 1204.868,114.047, 158.1705, 1143.397,127.5081, 503.0364, 1125.076,133.0836, 588.2018, 978.9435,-51.63066, -208.0812, 1256.681,-78.8185, 111.0617, 1423.742,-62.18854, 374.1636, 1652.819,-105.8899, 522.0133, 1631.06,-5.562316, -757.1105, 1178.573,-101.4739, -803.4767, 1079.974,-57.85034, -828.8112, 1083.388,48.80716, -803.084, 1116.2,-92.64404, -833.0883, 1115.039,-50.89403, -826.6464, 1225.599,
134659113, 6.624218, -202.4531, 1278.813,8.22665, -361.0941, 1255.546,13.87647, -488.9659, 1248.528,-2.033457, -682.7549, 1232.166,28.13857, -652.2058, 1222.312,137.2765, -638.8362, 1155.846,219.7129, -404.8278, 1144.388,198.9484, -215.0824, 1060.601,205.3324, -146.1799, 1112.579,210.1539, -85.21162, 1188.019,153.4073, -112.7106, 1070.296,-26.03711, -649.4771, 1249.068,-131.4469, -623.3524, 1295.727,-169.5007, -384.628, 1370.599,-201.0148, -186.0687, 1434.964,-220.8714, -129.403, 1506.226,-215.2484, -57.79057, 1443.357,-176.1996, -85.4764, 1420.31,83.30925, -197.5019, 1250.336,109.7251, 155.6656, 1186.789,134.4124, 496.7802, 1151.066,125.6097, 551.2735, 991.996,-62.52605, -206.9179, 1304.493,-70.59101, 112.7349, 1468.632,-42.17196, 391.9313, 1673.541,-94.35809, 531.6502, 1631.665,-13.18735, -753.3401, 1215.328,-99.36459, -808.972, 1113.659,-58.2752, -835.3221, 1125.827,44.76106, -809.9933, 1167.349,-96.4792, -833.4008, 1153.12,-67.5443, -812.8957, 1265.411,
134659147, -1.145886, -204.0974, 1331.494,-1.937681, -363.1717, 1299.956,2.438502, -492.4508, 1291.204,-14.81547, -688.1555, 1272.516,16.24589, -657.4455, 1263.728,128.9973, -638.8136, 1201.876,217.1209, -403.6382, 1196.684,190.3934, -219.3717, 1097.781,206.5937, -166.5712, 1165.688,206.7925, -85.61273, 1221.305,148.2442, -141.2789, 1167.27,-39.30583, -654.4297, 1289.166,-143.7099, -629.3749, 1341.729,-195.7297, -417.9395, 1476.262,-243.3647, -209.8202, 1476.445,-268.1133, -130.4839, 1520.894,-244.9981, -60.64949, 1458.364,-213.5358, -105.5329, 1454.411,78.19389, -199.8142, 1307.897,120.5384, 152.4073, 1226.804,157.433, 494.3854, 1175.391,167.2324, 543.6441, 1012.672,-72.69005, -207.9598, 1352.772,-65.62533, 119.9671, 1509.483,-37.75514, 415.1879, 1698.108,-93.33034, 544.1644, 1628.649,-26.18843, -759.3003, 1254.551,-102.8132, -823.795, 1148.227,-70.69264, -853.0594, 1174.695,27.07191, -835.2867, 1233.054,-112.4669, -838.3131, 1191.906,-100.8331, -795.877, 1302.579,
134659181, -4.159086, -211.5634, 1373.477,-9.330841, -371.7819, 1342.687,-8.268992, -501.9612, 1333.661,-22.888, -698.9243, 1312.453,8.072077, -667.5192, 1304.306,122.8478, -646.6977, 1245.145,222.8524, -415.1767, 1263.165,186.1338, -236.6472, 1154.482,230.3532, -169.0017, 1189.566,169.2088, -91.68672, 1181.957,134.9444, -159.5366, 1209.877,-48.15805, -665.4874, 1329.312,-156.1715, -633.0551, 1371.257,-208.8788, -427.7165, 1517.638,-260.324, -221.0222, 1489.155,-294.7111, -139.6698, 1523.77,-262.2453, -56.06213, 1486.365,-243.3679, -106.0038, 1484.335,75.05053, -209.1095, 1347.403,123.6282, 144.7456, 1266.209,173.1321, 487.7216, 1216.647,132.4986, 549.4931, 1062.009,-75.58588, -213.7761, 1396.989,-61.39207, 119.989, 1546.241,-36.13605, 431.2122, 1712.475,-93.00782, 549.1257, 1624.543,-33.21077, -770.4645, 1293.443,-96.54092, -808.3704, 1166.289,-66.39284, -843.2068, 1188.653,24.61238, -839.4647, 1260.47,-110.4647, -833.0272, 1204.223,-111.9671, -817.9288, 1323.137,
134659215, -8.00062, -220.3259, 1418.329,-12.55849, -383.6556, 1383.457,-11.4102, -516.7759, 1372.605,-26.23392, -717.9413, 1347.12,5.878912, -685.8062, 1340.56,125.9505, -669.6409, 1283.611,216.6359, -429.5558, 1316.88,186.6292, -242.0336, 1211.465,176.2067, -164.646, 1256.568,182.0139, -90.089, 1324.737,130.0588, -149.5347, 1267.782,-52.63992, -683.8828, 1363.875,-166.2641, -657.3164, 1403.262,-223.0304, -448.4464, 1553.863,-276.0374, -239.374, 1510.754,-322.6564, -162.7076, 1547.853,-289.9922, -82.69476, 1498.618,-264.9842, -122.6963, 1505.005,74.25797, -217.7603, 1395.561,128.8044, 140.488, 1299.453,183.1489, 492.4355, 1260.033,159.3678, 566.2445, 1102.662,-82.1768, -222.6394, 1438.86,-61.56563, 125.2787, 1575.899,-32.43578, 452.4421, 1728.23,-93.37136, 549.8216, 1614.836,-36.28402, -790.8038, 1326.097,-93.62477, -819.3059, 1189.919,-64.94162, -857.1218, 1212.162,23.51266, -860.3842, 1291.278,-110.7449, -846.7366, 1226.002,-119.5468, -839.4053, 1348.164,
134659250, -3.412055, -240.2816, 1448.064,-10.45815, -404.6262, 1413.322,-12.04043, -538.5443, 1401.976,-30.59138, -740.7589, 1377.004,2.677046, -709.2043, 1371.432,124.1336, -690.6026, 1316.203,212.0238, -451.7386, 1371.305,182.1658, -258.9051, 1272.834,179.2016, -172.2471, 1299.592,175.2757, -85.69674, 1353.093,129.6005, -153.817, 1281.112,-56.99047, -705.7809, 1392.644,-170.7741, -671.7048, 1428.015,-237.0909, -464.3195, 1579.675,-287.2725, -254.3507, 1530.839,-337.3557, -182.5354, 1574.204,-316.83, -98.25693, 1524.267,-300.8863, -136.1084, 1536.453,80.03998, -239.5341, 1427.603,133.575, 122.8306, 1337.304,190.0628, 478.8826, 1342.862,181.1723, 565.33, 1189.189,-78.66442, -240.9557, 1466.515,-60.71144, 115.0157, 1588.924,-34.2737, 450.627, 1728.244,-91.2144, 548.5891, 1611.865,-41.57051, -813.9767, 1355.923,-93.1194, -839.6257, 1215.868,-64.48146, -877.8096, 1238.319,21.27216, -881.8715, 1321.397,-111.2872, -868.5809, 1250.633,-125.2604, -864.9742, 1373.258,
134659285, -5.197756, -257.855, 1471.72,-13.19491, -423.2352, 1440.949,-15.97105, -557.4692, 1430.953,-32.96271, -759.4682, 1400.823,0.3547231, -727.6096, 1396.857,124.8356, -707.21, 1348.923,209.7305, -468.8461, 1412.341,195.2626, -263.7577, 1337.082,156.0002, -192.3918, 1377.426,174.6904, -92.23998, 1372.511,131.9781, -165.3875, 1351.959,-59.97211, -724.9048, 1416.576,-175.0025, -694.0635, 1451.617,-241.7214, -485.9612, 1602.902,-295.4441, -277.1635, 1551.2,-346.0254, -207.0525, 1597.076,-328.6797, -122.7603, 1545.64,-306.6376, -156.2972, 1544.102,78.34374, -258.04, 1451.002,134.8658, 108.4672, 1378.288,198.2872, 459.4555, 1435.028,204.3188, 560.0907, 1289.739,-80.5308, -257.6882, 1490.402,-62.47775, 103.0741, 1600.07,-35.14248, 443.0114, 1730.026,-90.77728, 541.4153, 1613.006,-43.06245, -832.3475, 1377.748,-85.9681, -857.0814, 1234.376,-60.74181, -896.381, 1259.089,18.87693, -903.5567, 1348.139,-107.8851, -884.8468, 1268.049,-130.2033, -879.3091, 1389.572,
