agmctb,,49453300,-843,-483,238,81,167,-1,40,-26,-49
agmctb,,49453320,-843,-487,238,86,159,3,37,-27,-49
agmctb,,49453340,-855,-483,238,71,158,9,40,-27,-52
agmctb,,49453360,-859,-491,226,74,145,13,40,-26,-51
agmctb,,49453380,-847,-499,230,67,132,21,38,-29,-48
agmctb,,49453400,-859,-491,218,75,125,20,38,-27,-49
agmctb,,49453420,-859,-483,222,60,114,29,39,-27,-49
agmctb,,49453440,-863,-483,203,45,111,31,40,-28,-51
agmctb,,49453460,-859,-479,211,34,113,35,37,-27,-52
agmctb,,49453480,-839,-487,222,30,117,27,38,-28,-51
agmctb,,49453500,-859,-483,218,26,106,29,39,-28,-52
agmctb,,49453520,-847,-471,218,33,114,31,37,-26,-54
agmctb,,49453540,-851,-464,222,48,113,23,31,-30,-50
agmctb,,49453560,-847,-460,207,46,105,9,30,-29,-49
agmctb,,49453580,-855,-475,195,56,95,5,35,-27,-52
agmctb,,49453600,-859,-460,199,53,83,-2,35,-30,-52
agmctb,,49453620,-851,-460,191,53,72,-8,36,-27,-55
agmctb,,49453640,-871,-448,179,38,59,-16,34,-30,-52
agmctb,,49453660,-847,-471,187,19,54,-11,33,-32,-46
agmctb,,49453680,-871,-471,183,25,46,-17,35,-27,-54
agmctb,,49453700,-859,-471,203,17,34,-10,36,-31,-52
agmctb,,49453720,-875,-471,179,14,29,-5,37,-29,-49
agmctb,,49453740,-871,-460,183,2,26,-9,35,-30,-52
agmctb,,49453760,-867,-452,195,-14,6,-11,36,-27,-49
agmctb,,49453780,-867,-456,203,-9,6,-8,31,-28,-52
agmctb,,49453800,-859,-456,191,-3,-3,-11,34,-28,-47
agmctb,,49453820,-875,-471,199,-1,0,-19,37,-27,-49
agmctb,,49453840,-875,-479,195,-2,3,-18,36,-27,-51
agmctb,,49453860,-890,-468,207,-5,-3,-17,32,-30,-50
agmctb,,49453880,-882,-456,191,-7,-1,-15,35,-29,-51
agmctb,,49453900,-871,-460,195,-17,-9,-14,36,-27,-49
agmctb,,49453920,-863,-464,199,-11,-9,-7,36,-29,-49
agmctb,,49453940,-863,-460,199,-1,-6,-5,35,-28,-51
agmctb,,49453960,-875,-468,187,-1,-6,-4,35,-29,-52
agmctb,,49453980,-875,-471,203,0,-17,-4,36,-29,-49
agmctb,,49454000,-871,-468,187,-13,-19,-4,34,-29,-52
agmctb,,49454020,-863,-464,179,-26,-19,-7,40,-26,-54
agmctb,,49454040,-859,-460,179,-28,-22,-5,39,-27,-52
agmctb,,49454060,-878,-448,199,-24,-24,-4,33,-29,-52
agmctb,,49454080,-878,-464,191,-26,-25,-13,36,-29,-57
agmctb,,49454100,-878,-460,195,-25,-22,-12,36,-27,-49
agmctb,,49454120,-871,-464,211,-21,-26,-12,36,-27,-57
agmctb,,49454140,-867,-471,211,-21,-38,-9,37,-29,-49
agmctb,,49454160,-867,-456,191,-23,-31,-10,39,-28,-55
agmctb,,49454180,-871,-464,211,-12,-33,-14,36,-27,-52
agmctb,,49454200,-867,-464,222,-12,-31,-15,37,-27,-46
agmctb,,49454220,-871,-464,199,-4,-24,-14,31,-28,-52
agmctb,,49454240,-890,-468,207,-1,-22,-17,36,-29,-57
agmctb,,49454260,-894,-448,195,0,-25,-34,37,-28,-48
agmctb,,49454280,-875,-475,179,7,-17,-48,35,-28,-51
agmctb,,49454300,-878,-479,203,12,-1,-70,37,-29,-51
agmctb,,49454320,-878,-468,218,35,13,-91,37,-29,-52
agmctb,,49454340,-882,-428,207,59,29,-117,35,-28,-57
agmctb,,49454360,-851,-405,207,70,29,-161,35,-31,-54
agmctb,,49454380,-824,-409,246,97,29,-210,35,-29,-52
agmctb,,49454400,-808,-401,254,131,28,-278,34,-30,-55
agmctb,,49454420,-789,-405,257,180,28,-365,35,-29,-52
agmctb,,49454440,-761,-401,300,202,18,-470,32,-32,-49
agmctb,,49454460,-734,-428,320,254,52,-564,25,-33,-44
agmctb,,49454480,-750,-452,359,282,82,-649,28,-37,-53
agmctb,,49454500,-796,-495,351,275,122,-711,26,-37,-47
agmctb,,49454520,-789,-530,328,307,149,-762,26,-40,-50
agmctb,,49454540,-777,-511,324,319,225,-781,22,-41,-51
agmctb,,49454560,-746,-503,320,279,356,-708,20,-43,-50
agmctb,,49454580,-816,-475,398,126,496,-492,15,-40,-51
agmctb,,49454600,-789,-577,308,197,560,-126,17,-41,-54
agmctb,,49454620,-742,-440,211,-56,425,192,16,-42,-48
agmctb,,49454640,-750,-569,175,-256,322,450,10,-44,-49
agmctb,,49454660,-777,-632,191,-271,249,855,17,-42,-56
agmctb,,49454680,-800,-632,140,-334,226,1273,20,-39,-50
agmctb,,49454700,-832,-741,98,-330,241,1421,18,-37,-54
agmctb,,49454720,-777,-721,20,-661,99,1589,28,-33,-58
agmctb,,49454740,-828,-678,-85,-904,247,1804,31,-30,-61
agmctb,,49454760,-933,-636,-175,-1136,371,2044,38,-25,-63
agmctb,,49454780,-1011,-514,-230,-1274,402,2181,40,-18,-60
agmctb,,49454800,-1082,-366,-273,-1461,395,2143,44,-10,-60
agmctb,,49454820,-1125,-229,-308,-1788,173,1879,45,0,-66
agmctb,,49454840,-1113,-253,-374,-2148,-130,1512,46,4,-68
agmctb,,49454860,-1078,-335,-343,-2334,-376,1126,47,11,-71
agmctb,,49454880,-1023,-413,-288,-2322,-584,773,52,21,-65
agmctb,,49454900,-945,-444,-249,-2214,-749,410,53,26,-65
agmctb,,49454920,-789,-511,-261,-2007,-832,99,55,32,-64
agmctb,,49454940,-703,-522,-246,-1611,-800,-87,55,36,-72
agmctb,,49454960,-812,-487,-269,-1205,-715,-248,60,37,-64
agmctb,,49454980,-968,-436,-277,-957,-698,-422,60,42,-60
agmctb,,49455000,-1011,-421,-331,-801,-737,-539,60,40,-60
agmctb,,49455020,-1011,-483,-359,-564,-710,-511,64,41,-57
agmctb,,49455040,-1125,-550,-335,-389,-626,-391,66,42,-51
agmctb,,49455060,-1285,-511,-222,-362,-539,-220,67,42,-54
agmctb,,49455080,-1359,-479,-206,-450,-391,-27,62,42,-54
agmctb,,49455100,-1343,-546,-156,-586,-220,163,66,43,-46
agmctb,,49455120,-1175,-534,-27,-704,-26,313,67,46,-52
agmctb,,49455140,-1011,-421,164,-744,281,345,66,49,-51
agmctb,,49455160,-949,-303,289,-748,564,213,65,50,-54
agmctb,,49455180,-1015,-225,285,-697,862,-27,62,49,-49
agmctb,,49455200,-1253,-276,316,-522,1250,-194,61,52,-52
agmctb,,49455220,-1613,-346,425,-102,1665,-298,56,52,-56
agmctb,,49455240,-1886,-468,375,469,1541,-464,49,48,-61
agmctb,,49455260,-1742,-225,371,821,936,-578,52,46,-67
agmctb,,49455280,-1406,-139,312,698,128,-570,51,42,-68
agmctb,,49455300,-1210,164,246,315,-365,-263,53,40,-62
agmctb,,49455320,-1050,309,156,19,-672,28,55,41,-64
agmctb,,49455340,-1054,215,171,146,-729,44,54,39,-64
agmctb,,49455360,-1058,379,226,295,-832,-147,57,40,-59
agmctb,,49455380,-851,336,226,7,-988,-567,59,38,-55
agmctb,,49455400,-687,297,218,-566,-1083,-937,60,37,-58
agmctb,,49455420,-542,90,160,-981,-1168,-1200,63,34,-51
agmctb,,49455440,-472,-96,136,-1170,-1138,-1304,66,33,-49
agmctb,,49455460,-449,-202,129,-1281,-1053,-1222,65,29,-46
agmctb,,49455480,-414,-343,110,-1146,-986,-1005,67,30,-45
agmctb,,49455500,-445,-487,110,-650,-898,-672,65,29,-43
agmctb,,49455520,-476,-507,87,-42,-842,-383,69,29,-42
agmctb,,49455540,-472,-491,67,520,-770,-175,68,26,-36
agmctb,,49455560,-460,-413,28,871,-671,5,68,24,-37
agmctb,,49455580,-492,-335,32,1038,-519,117,69,25,-36
agmctb,,49455600,-566,-307,59,973,-358,238,65,28,-34
agmctb,,49455620,-683,-307,55,756,-185,312,71,27,-28
agmctb,,49455640,-757,-366,102,462,-24,345,71,29,-30
agmctb,,49455660,-808,-409,122,183,144,341,71,27,-31
agmctb,,49455680,-859,-514,136,-40,361,305,70,29,-30
agmctb,,49455700,-972,-569,110,-152,624,243,70,30,-31
agmctb,,49455720,-1117,-608,79,-115,897,204,65,31,-34
agmctb,,49455740,-1292,-776,94,231,1283,225,66,31,-34
agmctb,,49455760,-1582,-874,110,787,1599,356,65,33,-39
agmctb,,49455780,-1781,-764,129,1124,1708,470,62,31,-44
agmctb,,49455800,-1750,-718,129,1094,1675,531,55,31,-46
agmctb,,49455820,-1605,-624,195,737,1521,492,56,30,-52
agmctb,,49455840,-1363,-436,250,109,1277,343,54,28,-52
agmctb,,49455860,-1085,-276,254,-566,987,117,52,30,-56
agmctb,,49455880,-839,-237,218,-1001,805,-156,51,31,-55
agmctb,,49455900,-601,-214,242,-1148,733,-443,47,30,-54
agmctb,,49455920,-500,-300,230,-1073,822,-632,47,32,-56
agmctb,,49455940,-511,-444,238,-604,843,-729,46,32,-56
agmctb,,49455960,-542,-448,238,34,742,-730,43,31,-57
agmctb,,49455980,-574,-335,218,544,561,-717,41,27,-59
agmctb,,49456000,-628,-225,277,821,314,-528,39,24,-63
agmctb,,49456020,-839,28,343,616,-33,-309,41,23,-59
agmctb,,49456040,-1128,78,453,-9,-504,-51,40,22,-57
agmctb,,49456060,-1097,-147,265,-290,-744,165,44,22,-60
agmctb,,49456080,-1019,-561,55,-21,-481,448,45,25,-59
agmctb,,49456100,-1304,-803,160,213,-191,707,45,25,-56
agmctb,,49456120,-1382,-893,207,231,-275,906,40,26,-54
agmctb,,49456140,-1121,-729,148,14,-485,972,49,28,-54
agmctb,,49456160,-957,-511,32,-270,-747,757,49,31,-51
agmctb,,49456180,-796,-233,-93,-562,-990,409,50,31,-53
agmctb,,49456200,-609,-182,-160,-836,-1100,19,54,34,-46
agmctb,,49456220,-578,-249,-230,-938,-1023,-368,55,34,-47
agmctb,,49456240,-675,-358,-288,-844,-900,-615,58,33,-44
agmctb,,49456260,-847,-503,-316,-629,-802,-723,58,31,-43
agmctb,,49456280,-976,-557,-249,-464,-669,-682,58,33,-40
agmctb,,49456300,-992,-659,-89,-245,-427,-531,58,28,-35
agmctb,,49456320,-1035,-682,55,-83,9,-297,57,29,-41
agmctb,,49456340,-1179,-710,106,-6,476,-25,55,25,-35
agmctb,,49456360,-1339,-694,211,119,932,154,56,28,-41
agmctb,,49456380,-1707,-292,566,90,1232,238,55,28,-41
agmctb,,49456400,-2000,664,1082,-739,391,213,55,26,-43
agmctb,,49456420,-1570,442,832,-1762,-1331,-138,55,30,-43
agmctb,,49456440,-742,-307,629,-1625,-1398,-90,53,33,-41
agmctb,,49456460,-554,-425,339,-1079,-1037,-136,59,33,-35
agmctb,,49456480,-593,-511,179,-387,-572,-223,60,36,-40
agmctb,,49456500,-632,-534,94,462,-192,-323,62,34,-32
agmctb,,49456520,-617,-378,8,1050,-86,-247,61,30,-34
agmctb,,49456540,-582,-284,-46,1213,-5,-130,60,28,-35
agmctb,,49456560,-632,-292,-62,1094,30,-84,55,26,-32
agmctb,,49456580,-714,-358,-38,803,41,52,62,24,-38
agmctb,,49456600,-722,-417,51,488,128,303,61,26,-31
agmctb,,49456620,-757,-460,168,149,351,547,61,25,-35
agmctb,,49456640,-855,-616,265,-5,573,665,59,29,-37
agmctb,,49456660,-902,-573,281,-21,681,642,61,32,-40
agmctb,,49456680,-957,-511,238,-19,669,485,62,32,-40
agmctb,,49456700,-972,-413,199,-26,494,241,59,32,-35
agmctb,,49456720,-960,-362,164,63,323,12,59,34,-40
agmctb,,49456740,-957,-374,168,316,154,-82,57,32,-41
agmctb,,49456760,-960,-311,179,643,77,-13,59,31,-41
agmctb,,49456780,-988,-210,191,836,63,45,59,28,-41
agmctb,,49456800,-984,-190,214,903,68,35,55,28,-36
agmctb,,49456820,-1000,-175,211,833,43,11,59,27,-41
agmctb,,49456840,-1000,-175,160,706,22,-33,56,27,-40
agmctb,,49456860,-1003,-182,132,581,-25,-111,57,25,-35
agmctb,,49456880,-1003,-139,114,362,-91,-228,57,23,-40
agmctb,,49456900,-976,-194,79,98,-139,-337,55,21,-35
agmctb,,49456920,-968,-264,67,7,-158,-362,56,20,-46
agmctb,,49456940,-949,-272,67,71,-189,-355,58,20,-37
agmctb,,49456960,-925,-257,90,111,-204,-378,59,21,-37
agmctb,,49456980,-898,-284,79,93,-198,-424,57,16,-40
agmctb,,49457000,-898,-276,75,26,-188,-483,57,15,-37
agmctb,,49457020,-910,-315,83,-113,-154,-566,59,14,-35
agmctb,,49457040,-921,-389,87,-208,-66,-614,59,14,-37
agmctb,,49457060,-957,-440,114,-165,43,-604,54,12,-39
agmctb,,49457080,-921,-503,129,-43,153,-529,59,11,-34
agmctb,,49457100,-882,-514,126,207,294,-431,57,14,-34
agmctb,,49457120,-925,-479,126,323,383,-396,57,9,-35
agmctb,,49457140,-898,-444,122,263,374,-358,55,7,-35
agmctb,,49457160,-871,-483,98,252,400,-282,55,6,-41
agmctb,,49457180,-878,-499,114,290,397,-182,54,5,-38
agmctb,,49457200,-886,-468,160,190,348,-90,52,6,-35
agmctb,,49457220,-875,-495,238,-65,297,15,49,3,-39
agmctb,,49457240,-859,-655,273,-186,337,156,55,4,-40
agmctb,,49457260,-894,-788,265,-54,369,328,56,4,-43
agmctb,,49457280,-761,-796,164,391,502,494,55,7,-40
agmctb,,49457300,-738,-671,129,814,646,510,53,6,-46
agmctb,,49457320,-746,-421,175,736,575,407,54,6,-41
agmctb,,49457340,-726,-362,218,380,493,235,53,7,-44
agmctb,,49457360,-757,-432,211,64,456,135,54,4,-46
agmctb,,49457380,-808,-507,230,31,421,76,52,5,-45
agmctb,,49457400,-859,-600,281,126,397,100,47,5,-42
agmctb,,49457420,-953,-675,343,291,338,170,48,4,-50
agmctb,,49457440,-1000,-694,351,435,207,244,50,3,-47
agmctb,,49457460,-992,-643,339,468,6,287,51,4,-45
agmctb,,49457480,-992,-546,308,359,-178,279,50,4,-47
agmctb,,49457500,-1000,-475,324,124,-358,214,52,4,-47
agmctb,,49457520,-1042,-428,308,-147,-555,102,54,4,-46
agmctb,,49457540,-1003,-464,265,-399,-745,-3,54,5,-46
agmctb,,49457560,-988,-503,273,-520,-845,-89,55,7,-43
agmctb,,49457580,-968,-507,285,-600,-916,-213,57,5,-40
agmctb,,49457600,-902,-468,293,-600,-960,-323,51,7,-38
agmctb,,49457620,-800,-444,293,-576,-941,-401,57,10,-37
agmctb,,49457640,-753,-436,261,-541,-871,-468,54,7,-36
agmctb,,49457660,-746,-491,238,-413,-784,-475,59,8,-38
agmctb,,49457680,-746,-499,211,-227,-708,-444,58,4,-34
agmctb,,49457700,-792,-542,199,19,-619,-358,59,6,-34
agmctb,,49457720,-902,-526,171,293,-587,-207,60,5,-35
agmctb,,49457740,-957,-507,214,419,-587,-39,58,4,-34
agmctb,,49457760,-992,-448,191,338,-642,120,61,6,-28
agmctb,,49457780,-992,-417,183,107,-715,260,62,5,-26
agmctb,,49457800,-996,-409,230,-200,-766,341,62,6,-28
agmctb,,49457820,-1058,-428,285,-467,-834,355,63,6,-25
agmctb,,49457840,-1039,-511,316,-645,-944,336,60,9,-23
agmctb,,49457860,-941,-569,308,-618,-997,317,64,11,-20
agmctb,,49457880,-914,-522,351,-504,-1063,248,62,11,-17
agmctb,,49457900,-820,-479,336,-492,-1124,147,65,13,-19
agmctb,,49457920,-750,-499,304,-475,-1106,-3,66,13,-13
agmctb,,49457940,-714,-553,304,-360,-1002,-162,66,14,-8
agmctb,,49457960,-660,-573,351,-135,-871,-306,66,12,-5
agmctb,,49457980,-625,-550,363,65,-678,-385,66,12,-7
agmctb,,49458000,-585,-514,410,168,-489,-385,64,11,-8
agmctb,,49458020,-546,-526,406,172,-263,-328,66,10,-2
agmctb,,49458040,-542,-565,437,248,-66,-283,65,9,-3
agmctb,,49458060,-519,-569,441,388,103,-243,64,11,-5
agmctb,,49458080,-535,-522,457,523,249,-265,66,10,-5
agmctb,,49458100,-535,-413,472,549,327,-300,67,6,-5
agmctb,,49458120,-507,-323,445,430,371,-346,64,7,-5
agmctb,,49458140,-503,-303,410,261,433,-385,64,5,-5
agmctb,,49458160,-519,-319,398,117,463,-388,63,4,-8
agmctb,,49458180,-562,-436,414,78,524,-390,57,5,-4
agmctb,,49458200,-617,-413,429,136,521,-387,62,3,-9
agmctb,,49458220,-605,-382,402,129,545,-369,61,2,-12
agmctb,,49458240,-601,-370,379,97,562,-349,61,-1,-8
agmctb,,49458260,-667,-386,332,96,575,-302,60,0,-15
agmctb,,49458280,-734,-464,371,100,617,-293,60,0,-14
agmctb,,49458300,-796,-487,355,193,669,-225,60,0,-9
agmctb,,49458320,-785,-503,351,244,754,-86,52,-4,-18
agmctb,,49458340,-851,-475,339,250,884,73,60,0,-18
agmctb,,49458360,-847,-487,343,193,945,165,57,-2,-18
agmctb,,49458380,-988,-553,308,245,989,261,57,-2,-24
agmctb,,49458400,-964,-495,265,239,872,277,58,1,-26
agmctb,,49458420,-917,-452,218,183,813,223,58,0,-26
agmctb,,49458440,-890,-417,179,133,696,117,56,0,-27
agmctb,,49458460,-898,-432,179,42,642,3,57,0,-27
agmctb,,49458480,-937,-475,175,23,578,-42,57,0,-29
agmctb,,49458500,-902,-495,168,1,510,-66,57,0,-30
agmctb,,49458520,-878,-468,156,-34,488,-76,51,-2,-32
agmctb,,49458540,-867,-452,132,-72,474,-56,52,-1,-36
agmctb,,49458560,-855,-436,132,-127,484,-38,53,-1,-38
agmctb,,49458580,-832,-417,122,-204,499,-10,50,0,-33
agmctb,,49458600,-808,-374,102,-326,530,23,52,0,-39
agmctb,,49458620,-792,-362,63,-462,580,47,52,0,-35
agmctb,,49458640,-769,-378,40,-594,653,112,51,2,-39
agmctb,,49458660,-765,-507,36,-591,761,193,50,1,-45
agmctb,,49458680,-828,-596,8,-411,793,281,50,3,-44
agmctb,,49458700,-867,-565,-3,-210,818,338,49,1,-47
agmctb,,49458720,-898,-511,-54,-72,822,375,48,3,-45
agmctb,,49458740,-914,-432,-97,-7,819,396,49,3,-48
agmctb,,49458760,-925,-370,-124,-108,808,420,48,4,-53
agmctb,,49458780,-925,-292,-128,-341,720,473,47,5,-53
agmctb,,49458800,-988,-307,-93,-638,626,495,45,9,-51
agmctb,,49458820,-1035,-327,-19,-954,484,441,46,8,-56
agmctb,,49458840,-1085,-413,16,-1144,325,334,47,12,-59
agmctb,,49458860,-1136,-507,36,-1180,134,244,46,15,-56
agmctb,,49458880,-1125,-507,79,-1130,-87,195,45,17,-57
agmctb,,49458900,-1074,-503,63,-1103,-256,163,46,20,-60
agmctb,,49458920,-1031,-448,55,-1101,-376,126,45,23,-56
agmctb,,49458940,-984,-425,40,-1077,-413,81,47,25,-54
agmctb,,49458960,-992,-409,-3,-1023,-423,8,49,28,-61
agmctb,,49458980,-1003,-421,-35,-950,-464,-80,52,27,-58
agmctb,,49459000,-1003,-436,-109,-888,-509,-109,51,29,-55
agmctb,,49459020,-1027,-460,-136,-805,-565,-133,49,31,-61
agmctb,,49459040,-1015,-487,-167,-748,-549,-103,56,34,-52
agmctb,,49459060,-1046,-491,-167,-683,-525,-85,55,32,-52
agmctb,,49459080,-1007,-511,-128,-581,-482,-42,56,35,-52
agmctb,,49459100,-988,-495,-81,-492,-416,-53,57,35,-50
agmctb,,49459120,-929,-456,-74,-419,-342,-76,58,37,-43
agmctb,,49459140,-890,-421,-70,-349,-220,-119,61,37,-49
agmctb,,49459160,-886,-421,-93,-271,-100,-157,61,37,-49
agmctb,,49459180,-929,-417,-97,-186,-20,-184,59,34,-46
agmctb,,49459200,-949,-413,-85,-92,9,-168,58,35,-49
agmctb,,49459220,-988,-417,-89,-17,18,-131,59,36,-47
agmctb,,49459240,-1007,-393,-81,8,-7,-90,59,36,-44
agmctb,,49459260,-1000,-370,-78,-14,-52,-61,57,35,-46
agmctb,,49459280,-988,-350,-74,-49,-84,-44,58,36,-50
agmctb,,49459300,-980,-343,-54,-68,-88,-42,59,36,-50
agmctb,,49459320,-992,-339,-54,-65,-80,-61,61,37,-52
